main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
AMAZON FASHION,"Under Armour Mens Big Logo Graphic Hoodie (Large, Academy)",5.0,3,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71lVyKyOUjL._AC_UL1287_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51HpG8Ov9LL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51HpG8Ov9LL._AC_SR38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Under Armour,[],"{""Package Dimensions"": ""12.48 x 9.72 x 2.99 inches; 1.06 Pounds"", ""Date First Available"": ""December 1, 2019""}",B081QP396D,,,
AMAZON FASHION,Pierced Owl Blue Opal Glitter Front Acrylic Screw-Fit Stash Plugs - Sold as a Pair (8mm (0GA)),2.0,1,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71ZKUXu7iUL._AC_UL1488_.jpg', 'https://m.media-amazon.com/images/I/71Kd2iM1OLL._AC_UL1024_.jpg', 'https://m.media-amazon.com/images/I/612WTpgsUQL._AC_UL1030_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51RX9IgDbYL._AC_.jpg', 'https://m.media-amazon.com/images/I/51VhDoZoPEL._AC_.jpg', 'https://m.media-amazon.com/images/I/41fU1VkYiHL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51RX9IgDbYL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51VhDoZoPEL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41fU1VkYiHL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02']}","{'title': [], 'url': [], 'user_id': []}",Pierced Owl,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""3.6 x 2.8 x 0.6 inches; 0.63 Ounces"", ""Item model number"": ""WDPL98-8"", ""Date First Available"": ""January 24, 2019""}",B078YD2L9Z,,,
AMAZON FASHION,Women Bridesmaid Dress Maxi Evening Prom Dresses Plus Size 24 Purple CL675-3,4.7,4,"['Drawstring closure', 'Hand Wash Only']",[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71pzIm8T62L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/612yD0DTgzL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41qsfkno6iL._AC_.jpg', 'https://m.media-amazon.com/images/I/31x6TE3EfrL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41qsfkno6iL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31x6TE3EfrL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': [], 'url': [], 'user_id': []}",GRACE KARIN,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""14.96 x 11.61 x 4.8 inches; 2.12 Pounds"", ""Item model number"": ""CL010675-3_US24W@#SYLTFD"", ""Date First Available"": ""May 4, 2018""}",B07C89Y5BC,,,
AMAZON FASHION,"MARE AZZURO Cat Eye Sunglasses Readers Women Sun Reading Glasses 0.5 0.75 1.0 1.25 1.5 1.75 2.0 2.25 2.5 2.75 3.0 3.25 3.5 3.75 4.0 (Black, 2.50)",3.3,25,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71WzNEYnGWL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71NsXkqR9tL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81lpgAMST-L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71XfZTQlKCL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71ZrCp-utIL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71zD8oy1GBL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41QuSDA-tXL._AC_.jpg', 'https://m.media-amazon.com/images/I/51ylggdjvGL._AC_.jpg', 'https://m.media-amazon.com/images/I/512GS4ntyPL._AC_.jpg', 'https://m.media-amazon.com/images/I/51FD80MHXrL._AC_.jpg', 'https://m.media-amazon.com/images/I/51gq1HxSgJL._AC_.jpg', 'https://m.media-amazon.com/images/I/51MrfepHrsL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41QuSDA-tXL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51ylggdjvGL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/512GS4ntyPL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51FD80MHXrL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51gq1HxSgJL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/51MrfepHrsL._AC_US40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': ['Model Show-Black reading sunglasses for women 5144', 'Stylish cat eye reader sunglasses for pool reading SLH5144'], 'url': ['https://www.amazon.com/vdp/195210136ae248deb2d5db31f00f9b93?ref=dp_vse_rvc_0', 'https://www.amazon.com/vdp/09301e9966e44015916a311342471b5b?ref=dp_vse_rvc_1'], 'user_id': ['', '']}",MARE AZZURO,[],"{""Package Dimensions"": ""6.02 x 2.13 x 1.46 inches; 2.4 Ounces"", ""Date First Available"": ""January 14, 2021""}",B08HH2RF2H,,,
AMAZON FASHION,"Ritche Quick Release Silicone Watch Bands 22mm Rubber Straps for Pebble 2,Pebble Time,Samsung Gear S3 Classic Frontier",3.3,10,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61yPOiONRFL._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/51b1GuaRxTL._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/51GBJh4S6DL._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/61nSNaoV1WL._AC_UL1001_.jpg', 'https://m.media-amazon.com/images/I/61-XVKfsGJL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61cIVKLL3QL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41dlWPv+pWL._AC_.jpg', 'https://m.media-amazon.com/images/I/413eV5SwUUL._AC_.jpg', 'https://m.media-amazon.com/images/I/41+zbCNeVYL._AC_.jpg', 'https://m.media-amazon.com/images/I/513ZN3I6WbL._AC_.jpg', 'https://m.media-amazon.com/images/I/31U5LMZLgVL._AC_.jpg', 'https://m.media-amazon.com/images/I/41RMFl0CL9L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41dlWPv+pWL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/413eV5SwUUL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41+zbCNeVYL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/513ZN3I6WbL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31U5LMZLgVL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41RMFl0CL9L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05']}","{'title': [], 'url': [], 'user_id': []}",Ritche,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""16.2 x 4.7 x 0.4 inches; 2.4 Ounces"", ""Date First Available"": ""October 14, 2016""}",B01HV3GRUU,,,
AMAZON FASHION,Ritastephens 14k Yellow or White Gold Wave Cubic Zirconia Ear Climber Crawler Earrings,4.7,3,"['14k Yellow Gold Cubic Zirconia Curved Ear Climber Crawler Earrings', 'Beautifully crafted and well designed', 'Hypoallergenic and Nickel Free', 'Hooks upward tracing the ear', 'Pictures are enlarged to show details']","['14k Gold Wave Cubic Zirconia Ear Climber Crawler Earrings', 'Beautifully crafted and well designed.', 'Beautifully crafted and well designed.', 'Available in Yellow Gold or White Gold.', 'Available in Yellow Gold or White Gold.', 'Earrings hook upwards tracing the ear.', 'Earrings hook upwards tracing the ear.', 'All items come with a gift box.', 'All items come with a gift box.', 'Properly stamped and marked.', 'Properly stamped and marked.', 'Pictures are enlarged to show details.', 'Pictures are enlarged to show details.']",98.52,"{'hi_res': ['https://m.media-amazon.com/images/I/71MJXwJFSXL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81A+V-CcH2L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/518f2Qm7IzL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61MUPZ+h9HL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41o8MseE00L._AC_.jpg', 'https://m.media-amazon.com/images/I/414antlshHL._AC_.jpg', 'https://m.media-amazon.com/images/I/31HWoqNqquL._AC_.jpg', 'https://m.media-amazon.com/images/I/31c2+wabiBL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41o8MseE00L._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/414antlshHL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/31HWoqNqquL._AC_US40_.jpg', 'https://m.media-amazon.com/images/I/31c2+wabiBL._AC_US40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03']}","{'title': [], 'url': [], 'user_id': []}",Ritastephens,[],"{""Item Weight"": ""3 Ounces"", ""Item model number"": ""1"", ""Department"": ""Womens"", ""Date First Available"": ""September 21, 2016"", ""Manufacturer"": ""Ritastephens""}",B01LY9FNV8,,,
AMAZON FASHION,Behkiuoda Women Flat Sandals Low Heel Anti Skidding Beach Shoes Cross Strap Peep Toe Sandals,3.7,124,"['Buckle closure', '★ Expedited Shipping:Usually arrived at you in 4-9 days Women winter boots Women Long boots fashion flat heel faux faux fur boots for women boot buckle strap block heel ankle booties winter warm shoes low heel short boots low heel combat boots teen flat boots shoes platform ladies Womenmid high boots fall women boot work women boot.If you are not completely happy with your purchase please feel free to contact us, we will try our best to satisfy you.we are happy to help', '★High quality material,comfortable and soft,Reduces stress on joints strengthens and tones and improves posture.Tip design stylish, sight, personality,We have more sizes Color design for You and yours family or lover Or friends select.Suitable for outdoor,walking,Entertainment,leisure,party,work,Wedding and other occasions,color sturdy and stylish.', '★Women single shoes chunky heel sandal ankle strap shoes strappy shoes sandal low heel shoes low heel sandals kitten heel low block heel daisy high heel platform pump sandals patent PU leather shoes pointed toe shoes slingback shoes evening stiletto shoes sandals cross strappy shoes high heels open toe shoes wedding dress sandal formal shoes party shoes classic pump shoes tide sequins sandals', '★Women Winter Warm Slip-on PU leather Wedges Med Faux faux fur Heighten Boots Shoes Ankle Boot Suede Soft PU leather Women Boots Short Plush Boots Shoes Snow Boots Winter Ankle Boots Women Shoes Heels Winter Boots Fashion Shoes New Ladies Flat Ankle Boots Casual Buckle Low Heel Shoes Women Boots', '★women heels shoes women sandals for women winter fashion shoes women heels casual women heels sandals women heels comfortable, women sandals winter shoes ladie sandals for women with heels women sandals flats, sandals for girls women sandals wedges, women sandals comfort, women sandals toe summer shoes for women, sandals for women wedge summer shoes for teen girls winter shoes heels for women sandals for women heels and pumps']","['★Package include:1xWomen Shoes ★US:5=Size:35 =Foot Length:22.5cm/8.9Foot wide:8.5cm/3.4★US:5.5=Size:36=Foot Length:23cm/9.1Foot wide:8.5-9cm/3.4-3.5★US:6 =CN:37/235=Foot Length:23.5cm/10""Foot wide:8.5-9cm/3.4-3.5"" ★US:7=CN:38/240=Foot Length:24cm/9.5""Foot wide:9cm/3.5"" ★US:7.5=CN:39/245=Foot Length:24.5cm/9.7""Foot wide:9-9.5cm/3.5-3.7"" ★US:8 =CN:40/250=Foot Length:25cm/9.8""Foot wide:9.5cm/3.7"" ★US:8.5=CN:41/255=Foot Length:25.5cm/10""Foot wide:10cm/3.9"" ★US:9 =CN:42/260=Foot Length:26cm/10.2""Foot wide:10-10.5cm/3.9-4.1"" ★US:10=CN:43/265=Foot Length:26.5cm/10.4""Foot wide:10.5cm/4.1"" ★the detail sizes with yours before you buy.There is 2-3% difference according to manual measurement']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/51DbRrU+OIL._AC_UL1024_.jpg', 'https://m.media-amazon.com/images/I/51DbRrU+OIL._AC_UL1024_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41pnwPxsQnL._AC_.jpg', 'https://m.media-amazon.com/images/I/41pnwPxsQnL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41pnwPxsQnL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41pnwPxsQnL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': [], 'url': [], 'user_id': []}",Behkiuoda,[],"{""Department"": ""womens"", ""Date First Available"": ""December 27, 2018""}",B07MNRQG9V,,,
AMAZON FASHION,"Quick Release Silicone Replacement Watch Band Soft Rubber Watch Straps with Stainless Metal Clasp Choice of Color & Width (20mm, Red Stitch/Black)",4.8,6,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71yoc-hznPL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61h6NOizNjL._AC_UL1200_.jpg', 'https://m.media-amazon.com/images/I/71iBqLJ9hPL._AC_UL1200_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51o9m0v2ZwL._AC_.jpg', 'https://m.media-amazon.com/images/I/51AP-pfJu9L._AC_.jpg', 'https://m.media-amazon.com/images/I/51gexEXWnmL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51o9m0v2ZwL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51AP-pfJu9L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51gexEXWnmL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02']}","{'title': [], 'url': [], 'user_id': []}",OliBoPo,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.8 x 6.61 x 0.71 inches; 1.59 Ounces"", ""Department"": ""Unisex-adult"", ""Date First Available"": ""July 10, 2019""}",B074QM3ZP6,,,
AMAZON FASHION,"G2 Chic Women's Paradise Printed Patterned Holiday Casual Floral Dress(DRS-MAX,PPLA9-M)",5.0,2,['Tie closure'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/91cKHbfBYFL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/91suc19T7zL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81TY3AaXJuL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/A1fzfo-S+pL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/715gYmF9ykL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41qJkYv8PTL._AC_.jpg', 'https://m.media-amazon.com/images/I/51vxP645u2L._AC_.jpg', 'https://m.media-amazon.com/images/I/41EWAhmUt-L._AC_.jpg', 'https://m.media-amazon.com/images/I/61wXJMnGBcL._AC_.jpg', 'https://m.media-amazon.com/images/I/41FwUFD-3bL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41qJkYv8PTL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51vxP645u2L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41EWAhmUt-L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/61wXJMnGBcL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41FwUFD-3bL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04']}","{'title': [], 'url': [], 'user_id': []}",G2 Chic,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""9.6 x 6 x 2.5 inches; 5.6 Ounces"", ""Date First Available"": ""August 1, 2016""}",B01A08RPC2,,,
AMAZON FASHION,Animewild The Nightmare Before Christmas 950 Reflect Vize Snapback Baseball Cap,1.0,1,['Snap closure'],[],34.99,"{'hi_res': ['https://m.media-amazon.com/images/I/610s2dtd2sL._AC_UL1304_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41gkZV+aWKL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41gkZV+aWKL._AC_SR38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",New Era,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""10.31 x 6.3 x 0.2 inches; 3.2 Ounces"", ""Department"": ""Mens"", ""Date First Available"": ""November 20, 2015"", ""Manufacturer"": ""New Era""}",B0189R2M74,,,
AMAZON FASHION,"PajamaGram Classic Snowfall Plaid Cotton Flannel Nightgown, Blue, Big Girls' 8",5.0,10,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/7184GliitAL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/819yA0sXPjL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81-GJlA51DL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71cLxM1OloL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41uaynjPdQL._AC_.jpg', 'https://m.media-amazon.com/images/I/51JPt1hhBDL._AC_.jpg', 'https://m.media-amazon.com/images/I/515JPWjnb4L._AC_.jpg', 'https://m.media-amazon.com/images/I/41OKH2udbyL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41uaynjPdQL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51JPt1hhBDL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/515JPWjnb4L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41OKH2udbyL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03']}","{'title': [], 'url': [], 'user_id': []}",PajamaGram,[],"{""Package Dimensions"": ""9.09 x 6.69 x 1.81 inches; 11.22 Ounces"", ""Item model number"": ""GKPJ05955-PAJ016283"", ""Date First Available"": ""November 4, 2017""}",B06XTX3FG7,,,
AMAZON FASHION,GEMSME 18K Rose Gold Filled Created Opal 8mm Round Stud Earrings(8mm) (Rose),3.9,24,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61AZbbvh3OL._AC_UL1244_.jpg', 'https://m.media-amazon.com/images/I/51GI9eezx-L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61Gfw9Eh4QL._AC_UL1244_.jpg', 'https://m.media-amazon.com/images/I/61LAi04PWmL._AC_UL1105_.jpg', 'https://m.media-amazon.com/images/I/71k51n-5aRL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41JsbXqeieL._AC_.jpg', 'https://m.media-amazon.com/images/I/31cVwipRm9L._AC_.jpg', 'https://m.media-amazon.com/images/I/41WBSbNQORL._AC_.jpg', 'https://m.media-amazon.com/images/I/411kj-hRuIL._AC_.jpg', 'https://m.media-amazon.com/images/I/41Vv0AWB0ML._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41JsbXqeieL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31cVwipRm9L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41WBSbNQORL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/411kj-hRuIL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41Vv0AWB0ML._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04']}","{'title': [], 'url': [], 'user_id': []}",Gemsme,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7 x 3.9 x 0.4 inches; 0.64 Ounces"", ""Item model number"": ""US_JWEY_B076P5K4LZ"", ""Date First Available"": ""September 15, 2017""}",B076P5K4LZ,,,
AMAZON FASHION,AeraVida .925 Sterling Silver Egyptian Symbol Eye of Horus Protection Necklace,4.4,5,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81+Q2tEyr8L._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/713ynIJ9BtL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/71I1wX3bGrL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61KxQ-bcwDL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/91INFTQq+NL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81rn78fNsJL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/81C-bbQb5DL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51H+FjlonyL._AC_.jpg', 'https://m.media-amazon.com/images/I/41BfE7cuWdL._AC_.jpg', 'https://m.media-amazon.com/images/I/411zJElQToL._AC_.jpg', 'https://m.media-amazon.com/images/I/31JH0bMzaBL._AC_.jpg', 'https://m.media-amazon.com/images/I/412MNuwQasL._AC_.jpg', 'https://m.media-amazon.com/images/I/51VUnvg+rHL._AC_.jpg', 'https://m.media-amazon.com/images/I/41rzNjxyb1L._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51H+FjlonyL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41BfE7cuWdL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/411zJElQToL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31JH0bMzaBL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/412MNuwQasL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/51VUnvg+rHL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41rzNjxyb1L._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': [], 'url': [], 'user_id': []}",AeraVida,[],"{""Package Dimensions"": ""4.1 x 2.6 x 1.4 inches; 0.24 Ounces"", ""Item model number"": ""PN-0298-18"", ""Date First Available"": ""December 20, 2017""}",B01JA6BBUC,,,
AMAZON FASHION,"Judy Blue Destroyed Buffalo Plaid Patch Skinny Jeans! Yes, Buffalo Plaid! (11) Blue",4.6,8,"['Zipper closure', 'Machine Wash', '😍 Sizing (based on Judy Blue sizing): 1 = 25"" waist / 3 = 26"" waist / 5 = 27"" waist / 7 = 28"" waist / 9 = 29"" waist / 11= 30"" waist / 13 = 31"" waist / 15 = 32"" waist / 14W = 34.5"" waist / 16W = 35.5"" waist / 18W = 37.5"" waist / 20W = 39.5"" waist / 22W = 41.5"" waist', '️ Judy Blue Destroyed Buffalo Plaid Patch Skinny Jeans! New for the Fall 2021 collection! These are great jeans for any time! Mid-rise Destroyed jeans with that awesome buffalo plaid patchwork! These jeans will deliver comfort all day long and in style! Throw these on with your favorite top and shoes for an unbeatable outfit! Perfect for date night or those fall/winter photos. Machine wash separately in cold water. Color may vary on your screen.', '😍 Inseam: 28.5"" / Rise: 9.75"". Material: 66% Cotton / 21% Polyester / 11% Rayon / 2% Spandex', '😍 Machine wash in cold water and tumble dry low. Do not bleach', '😍 Junior and Plus Sizes']",[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61kexKhSziL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/610WpOsrwXL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61xJ2Uz0TzL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61zF5tj0UfL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61G9TEorklL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61co+3GBUTL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61LLXnxnSfL._AC_UL1500_.jpg', 'https://m.media-amazon.com/images/I/61X8LiUSJQL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31kpf7LHgtL._AC_.jpg', 'https://m.media-amazon.com/images/I/31L3ihoaEBL._AC_.jpg', 'https://m.media-amazon.com/images/I/31JF+ppN1nL._AC_.jpg', 'https://m.media-amazon.com/images/I/31wZ+bF4cSL._AC_.jpg', 'https://m.media-amazon.com/images/I/31vIuOibR3L._AC_.jpg', 'https://m.media-amazon.com/images/I/31i8Qve3QyL._AC_.jpg', 'https://m.media-amazon.com/images/I/31MAK6j7AmL._AC_.jpg', 'https://m.media-amazon.com/images/I/31qnSSKsKML._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31kpf7LHgtL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31L3ihoaEBL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31JF+ppN1nL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31wZ+bF4cSL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31vIuOibR3L._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31i8Qve3QyL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31MAK6j7AmL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/31qnSSKsKML._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07']}","{'title': [], 'url': [], 'user_id': []}",Judy Blue,[],"{""Package Dimensions"": ""8.7 x 8.58 x 2.64 inches; 1.08 Pounds"", ""Item model number"": ""88316"", ""Date First Available"": ""October 13, 2021""}",B09JCK4PHZ,,,
AMAZON FASHION,"REPHYLLIS Women's Vintage Casual Flare Floral Sleeveless Party Mini Dress (S, Black)",3.5,6,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71UV3gyT71L._AC_UL1405_.jpg', 'https://m.media-amazon.com/images/I/71ahQ6zqS8L._AC_UL1495_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51nY9kEifLL._AC_.jpg', 'https://m.media-amazon.com/images/I/41JEcB8AzdL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51nY9kEifLL._AC_SR38,50_.jpg', 'https://m.media-amazon.com/images/I/41JEcB8AzdL._AC_SR38,50_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': [], 'url': [], 'user_id': []}",REPHYLLIS,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""10.51 x 9.02 x 0.79 inches; 2.4 Ounces"", ""Item model number"": ""REBQD254-BK-S"", ""Date First Available"": ""October 27, 2017""}",B074QJTXR2,,,
AMAZON FASHION,"Bzees by Naturalizer Fancy Zip Shoes, Navy, 10 Medium",5.0,1,['Rubber sole'],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81Sq2F+LdPL._AC_UL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51M+kmEL9KL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51M+kmEL9KL._AC_US40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",BZees,[],"{""Item model number"": ""19120-10_M%NA"", ""Date First Available"": ""March 29, 2017""}",B06X1BBW6H,,,
AMAZON FASHION,RAISEVERN Men's Ugly Christmas Button Down Xmas Holiday Party Collar Shirt Slim Fit Shirts Casual Long Sleeve Dress Shirt Yellow Red,5.0,1,"['Button closure', 'Hand Wash Only']",[],None,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/01QYtL29jkL._AC_.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/01QYtL29jkL._AC_SR38,50_.jpg'], 'variant': ['FSCH']}","{'title': [], 'url': [], 'user_id': []}",RAISEVERN,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""14.76 x 10.24 x 1.18 inches; 7.51 Ounces"", ""Item model number"": ""SNFSB00726XL"", ""Date First Available"": ""May 3, 2017""}",B06XXWH7RR,,,
