main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
All Beauty,"Elandy Hand-made Wig Braid Hair Band Fashion Headbands for Women, Light Brown",4.1,17,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81yQkekzkCL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81PnSlTzm8L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81xikEsScML._SL1500_.jpg', 'https://m.media-amazon.com/images/I/61YGkXH+jsL._SL1000_.jpg', None], 'large': ['https://m.media-amazon.com/images/I/41uQSXkR4yL.jpg', 'https://m.media-amazon.com/images/I/41R-rPbkHrL.jpg', 'https://m.media-amazon.com/images/I/416o5jfw06L.jpg', 'https://m.media-amazon.com/images/I/51q7lj2MRaL.jpg', 'https://m.media-amazon.com/images/I/41uYl6OFLxL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41uQSXkR4yL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41R-rPbkHrL._SS40_.jpg', 'https://m.media-amazon.com/images/I/416o5jfw06L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51q7lj2MRaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41uYl6OFLxL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04']}","{'title': [], 'url': [], 'user_id': []}",Elandy,[],"{""Age Range (Description)"": ""Adult"", ""Number of Items"": ""1"", ""Brand"": ""Elandy"", ""Unit Count"": ""3.5274 Ounce"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""5.9 x 4.9 x 0.6 inches; 0.35 Ounces""}",B00T2GO45A,,,
All Beauty,"Heidi & Oak Natural Labs - Vitamin C Anti-Aging Serum 20% - 1 Fl.Oz - 60 Day Supply - With Hyaluronic Acid + Vitamin E + Amino Acid Complex - Provides Nourishment, Restoration and Protection for Your Skin - Reduces Unsightly Wrinkles, Fades Age Spots, Calms Inflammation and Helps Combat Acne By Neutralizing Free Radicals for Beautiful Glowing Skin - Convienient Pump Action Bottle - Your Skin Will Love Our Vitamin C Serum - Made in USA",3.2,7,"['CLINICAL STRENGTH 20% Vitamin C: Our Powerful 20% Vitamin C Serum is highly effective while still being gentle on your skin and pores. We use only the finest plant based ingredients, with no parabens, alcohol, and no animal testing.', 'BETTER PUMP ACTION BOTTLE: Our easy to use pump action bottle prevents waste and extends the life of the serum ensuring 100% maximum potency. Most other Serums use a dropper bottle which causes the Vitamin C to oxidize and lose its effectiveness.', 'POWERFUL ANTI-AGING ADVANTAGES: Proven to dramatically increase collagen production and cellular turnover – resulting in a far smoother and even skin tone. Our unique formula utilizes powerful antioxidants – neutralizing free radicals to prevent and reverse sun damage and fade sun spots and discolouration.', 'PROUDLY MADE IN THE USA: Made in a state of the art FDA registered facility, our Vitamin C Serum is the absolute highest quality available on the market.', 'SATISFACTION GUARANTEED: We stand behind our products. Includes a 365-day hassle-free money back refund. If you are not 100% satisfied with the Serum we will gladly provide you with a full refund.']","['Take 10 years off of your face!', 'Rejuvenate your face with the potent antioxidant power of Vitamin C. Forget about expensive surgeries, lasers or chemical peels. Vitamin C is proven just as effective in reversing damage and slowing the signs of aging.   Our professionally formulated Vitamin C Serum will rejuvenate your skin, giving it that beautiful youthful glow.   Feel confident knowing the serum is penetrating deep in your skin and actively reversing the effects of aging.   Many users report feeling more radiant skin on the very first use!', 'Heidi & Oak Vitamin C Serum uses only the finest plant based ingredients, with no parabens, alcohol or animal testing.', 'Our Vitamin C Serum provides the following benefits:', ""Increases collagen production to revitalize skin elasticity.  Potent antioxidant properties which neutralize free radicals to reduce damage from sun, pollution and cigarette smoke.  Reduces the appearance of fine lines and wrinkles.  Protects skin from UV damage including sun spots, discolouration and wrinkles.  Increases the skin’s natural rate of exfoliation for a radiant, smooth complexion.  Additional Ingredients Vitamin E + Amino Complex + Hyaluronic Acid provide additional powerful anti-aging effects.   WORKS OR YOUR MONEY BACK Manufacturer's Guarantee: We back our products up with a 365-day hassle-free money back guarantee. If you are not completely satisfied, simply contact us and we will give you a full refund, no questions asked."", ""Don't wait another day to restore and protect your beautiful face! Order now while we are still in stock!""]",None,"{'hi_res': ['https://m.media-amazon.com/images/I/61Z2Gg811jL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71oJ4Q9bgHL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61ltIB2jB8L._SL1163_.jpg', 'https://m.media-amazon.com/images/I/61jLaWEA9RL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71jymU71bjL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31GYiL5QDnL.jpg', 'https://m.media-amazon.com/images/I/51kZkz9iilL.jpg', 'https://m.media-amazon.com/images/I/41Xus34948L.jpg', 'https://m.media-amazon.com/images/I/31oSBp+ds4L.jpg', 'https://m.media-amazon.com/images/I/51nPzsvd-cL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31GYiL5QDnL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51kZkz9iilL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41Xus34948L._SS40_.jpg', 'https://m.media-amazon.com/images/I/31oSBp+ds4L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51nPzsvd-cL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04']}","{'title': [], 'url': [], 'user_id': []}",Heidi & Oak Natural Labs,[],"{""Product Dimensions"": ""1.3 x 1.3 x 4 inches; 3.04 Ounces"", ""UPC"": ""616043356518"", ""Manufacturer"": ""Heidi & Oak Natural Labs""}",B00ODGNIOC,,,
All Beauty,"Rose Quartz Roller and Gua Sha Facial Tool, Jade Roller for Face, Wrinkles, Eye Puffiness, Anti Aging. Face Massager. Durable, Natural Noiseless.",4.5,67,"['✅ GREATLY IMPROVED! Good Bye broken frame, popped rollers or squeaky noises! Hello new jade roller! Same great benefits delivered smoothly, quietly and worry free! The new metal frame is a one-piece design, no welding. The holding arms have rounded ends and silicone inserts that prevent squeaking and ensure a smooth rolling. This is an authentic natural, real and pure rose quartz face roller. Perfect Christmas gift for her and him!', '✅ FACE ROLLER - COOL LITTLE TOOL! Each end has a gemstone roller; even the handle of can be used for massage. With its slimming and depuffing properties this detox tool is a must have. Cool it in the fridge for an extra oomph – ice roller! Use it every morning for long lasting benefits - it takes no more than few minutes to look your best! Besides the facial massage the rose quartz roller can help serums better absorb into skin. Jade rollers for face were used in the Traditional Chinese Medicine', '✅ GUA SHA SCRAPER! Just like the face rollers, the Gua Sha facial tool has originated from TCM. The crystal contour is hand-carved specially for the face but it can also be used on the body. Use the rounded edges and a long scraping motion to relieve tension, boost blood circulation and encourage lymphatic drainage or for a neck lift. Depending on pressure, edge, speed and direction, you can either lift and de-puff, work on surface lines and smooth or relieve deep muscular tension.', ""✅ THE SET: The Rose Quartz Roller, Gua Sha Scraper and pouch kit come in a beautiful gift box, perfect for birthday, anniversary or other occasions. The roller and scraper are small enough to be portable; the pouch will hold them both. The Rose Quarts roller and Gua Sha scraper are sturdy but please be careful. Don't drop them on hard surfaces (the crystal will crack). Do not clean them with chemicals or hot water. Don't leave them in the sun."", '✅ OUR PROMISE: We use top quality materials and craftsmanship, and responsible manufacturing. We stand behind our products and offer 100% WARRANTY AND MONEY BACK GUARANTEE!']","['Benefits:', 'The lovely Rose Quartz, with its gentle pink essence, is a stone of the heart. It carries a soft feminine energy of compassion, peace, tenderness, healing, so its use in your beauty routines is so appropriate. Since the 7th century in Ancient China, facial jade rollers have been used in beauty rituals. They are said to help reduce puffiness, drain the lymphatic system, increase blood circulation, all the while connecting you with the loving energy of the Rose Quartz. The roller also works on improving your skin complexion, it can help remove scars, clear up the skin, reduce wrinkles, and give you that soft, glowing complexion. The Rose Quartz is the stone of Love - Love your Skin', '- Be You, Be Beautiful!', 'How to Use the Rose Quartz Roller:', 'Start with a clean face and moisturize it with your favorite facial oil or cream.', 'Start with a clean face and moisturize it with your favorite facial oil or cream.', 'Gently glide the roller, lightly pressing on the skin. Use out and up rolling motions and go 3-5 times over each area.', 'Gently glide the roller, lightly pressing on the skin. Use out and up rolling motions and go 3-5 times over each area.', 'Detailed instructions are on the back of the gift box.', 'Detailed instructions are on the back of the gift box.', 'How to Use the Gua Sha Scraper:', 'Start with a clean and hydrated face and use your Gua Sha at about 15 degrees to the skin, applying light to medium pressure, with a slow speed.', 'Start with a clean and hydrated face and use your Gua Sha at about 15 degrees to the skin, applying light to medium pressure, with a slow speed.', 'Work the tool along your jawline from the chin to the ear; across cheekbones to your ear; apply the same technique underneath your eyes.', 'Work the tool along your jawline from the chin to the ear; across cheekbones to your ear; apply the same technique underneath your eyes.', 'Start with the smaller corner of the tool at the inner corner of your eye sweep along the eyebrow line towards the temple.', 'Start with the smaller corner of the tool at the inner corner of your eye sweep along the eyebrow line towards the temple.', 'Follow above the eyebrows, and work the tool towards the hairline.', 'Follow above the eyebrows, and work the tool towards the hairline.', 'Starting at the center of your neck, glide the tool up along and across the neck towards the chin.', 'Starting at the center of your neck, glide the tool up along and across the neck towards the chin.']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/61YWNtHcPlL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81v3WQ33n6L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/91Clupxr7+L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81pziKN7pfL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/61DU3VmTikL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71siHm3pjgL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/91ILMh7i+sL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81LzSCAiGGL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/61bmFS4SwPL._SL1384_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41d26JeV7ML.jpg', 'https://m.media-amazon.com/images/I/41i5sNWnDaL.jpg', 'https://m.media-amazon.com/images/I/61jLB6lnzNL.jpg', 'https://m.media-amazon.com/images/I/4128uf8ZsrL.jpg', 'https://m.media-amazon.com/images/I/41iA7WkrY9L.jpg', 'https://m.media-amazon.com/images/I/41y5ljdrTjL.jpg', 'https://m.media-amazon.com/images/I/61joBgPcwVL.jpg', 'https://m.media-amazon.com/images/I/51m7Fx5bDqL.jpg', 'https://m.media-amazon.com/images/I/41iY+wZ66nL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41d26JeV7ML._SS40_.jpg', 'https://m.media-amazon.com/images/I/41i5sNWnDaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61jLB6lnzNL._SS40_.jpg', 'https://m.media-amazon.com/images/I/4128uf8ZsrL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41iA7WkrY9L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41y5ljdrTjL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61joBgPcwVL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51m7Fx5bDqL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41iY+wZ66nL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07', 'PT08']}","{'title': [], 'url': [], 'user_id': []}",Desert Wink,[],"{""Material"": ""Silicone, Rose"", ""Brand"": ""Desert Wink"", ""Item Dimensions LxWxH"": ""7 x 4.5 x 1.6 inches"", ""Product Dimensions"": ""7 x 4.5 x 1.6 inches; 9.59 Ounces"", ""UPC"": ""860001099027"", ""Manufacturer"": ""Desert Wink""}",B07P6RGTHL,,,
All Beauty,Gucci by Gucci eau de toilette,4.5,3,[],[],None,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/31xC4cGo4mL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31xC4cGo4mL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Gucci,[],{},B01AY5GS7E,,,
All Beauty,Versace Bright Crystal Eau De Toilette Spray For Women 90Ml/3Oz,5.0,1,"['Bright Crystal By Versace Eau De Toilette Spray 3 Oz Women', 'Eau De Toilette Spray 3 Oz', 'Bright Crystal By Versace Eau De Toilette Spray 3 Oz Women', 'Packing may be different from the image the product.']","['Bright Crystal By Versace Eau De Toilette Spray 3 Oz Women : A Sweet Floral Scent With Fruity, Musky Accents. With Scents Of Pomegranate, Yuzu, Frosted Accord, Peony, Magnolia, Lotus, Plant Amber, Musk, And Mahogany.']",None,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/41ahiEY2v5L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41ahiEY2v5L._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Versace,[],"{""Brand"": ""Versace"", ""Item Form"": ""Spray"", ""Age Range (Description)"": ""Adult"", ""Model Name"": ""Versace"", ""Item Weight"": ""1 Pounds"", ""Item model number"": ""055052866067"", ""UPC"": ""885198910221 885227076515 885113121237"", ""Manufacturer"": ""Versace""}",B009TCXBWY,,,
All Beauty,10A Brazilian Body Wave Bundles （24 26 28）100% Virgin Human Hair Bundles Unprocessed Weave Hair Human Bundles of Brazilian Hair Natural Black,2.8,23,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71MAboYnFmS._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71DLTF0hQyL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61g+6cRvlZL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61mN1K8GN3L._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61foVmBBgbS._SL1000_.jpg', 'https://m.media-amazon.com/images/I/61DIC4hXX6L._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71no+23kWYS._SL1000_.jpg', 'https://m.media-amazon.com/images/I/71ZTCpc-DxS._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51NxF0MfLsS.jpg', 'https://m.media-amazon.com/images/I/51aLTR7w36L.jpg', 'https://m.media-amazon.com/images/I/51BBXxLkXmL.jpg', 'https://m.media-amazon.com/images/I/51J1yY2N0iL.jpg', 'https://m.media-amazon.com/images/I/51frDfJdtlS.jpg', 'https://m.media-amazon.com/images/I/51IVPtWByVL.jpg', 'https://m.media-amazon.com/images/I/61p28uFV2eS.jpg', 'https://m.media-amazon.com/images/I/61NJaYS7qTS.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51NxF0MfLsS._SS40_.jpg', 'https://m.media-amazon.com/images/I/51aLTR7w36L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51BBXxLkXmL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51J1yY2N0iL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51frDfJdtlS._SS40_.jpg', 'https://m.media-amazon.com/images/I/51IVPtWByVL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61p28uFV2eS._SS40_.jpg', 'https://m.media-amazon.com/images/I/61NJaYS7qTS._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07']}","{'title': [], 'url': [], 'user_id': []}",YOCYTU,[],"{""Brand"": ""YOCYTU"", ""Color"": ""Black"", ""Material"": ""Human Hair"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""8.2 x 8 x 2.2 inches; 10.41 Ounces"", ""UPC"": ""718245175055""}",B08SLVT3TF,,,
All Beauty,Protein 29 Conditioning Hair Groom Tonic 4 oz (Pack of 6),5.0,4,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/51T7ae3w9tL._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41uui45123L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41uui45123L._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,[],"{""UPC"": ""795827630454""}",B00KJSAW1K,,,
All Beauty,Beauty 21 Cosmetics Clipc32 Beauty 21 Cosmetics,2.0,1,[],"['Introducing a new line of hydrating color lipsticks that nourish and moisturize lips while giving them the vibrant color. Enriched with Vitamin E, it goes on with ease and leaves lips feeling soft and supple.']",None,"{'hi_res': ['https://m.media-amazon.com/images/I/41KaNgcXzTL._SL1000_.jpg', 'https://m.media-amazon.com/images/I/31ocflwSHkL._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31DLl8dQo2L.jpg', 'https://m.media-amazon.com/images/I/21OPt4hUMEL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31DLl8dQo2L._SS40_.jpg', 'https://m.media-amazon.com/images/I/21OPt4hUMEL._SS40_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': [], 'url': [], 'user_id': []}",L.A. COLORS,[],"{""Brand"": ""L.A. COLORS"", ""Skin Type"": ""All"", ""Item Form"": ""Stick"", ""Age Range (Description)"": ""Adult"", ""Item Weight"": ""0.02 Pounds"", ""Package Dimensions"": ""5.4 x 1.8 x 0.1 inches; 0.32 Ounces"", ""UPC"": ""885109620034 081555770327 787461812433 890267160988"", ""Manufacturer"": ""Kodiake""}",B00CM0WHXY,,,
All Beauty,Ushow Deep Wave Brazilian Virgin Hair Bundles with Frontal (16 18 20 with 14) 8A Deep Curly Wave 3 Bundles with 13×4 Ear to Ear Lace Frontal Closure Pre Plucked Frontal and remy Human Hair Extensions,4.3,4,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81Cx8hj5Y1L._SL1200_.jpg', 'https://m.media-amazon.com/images/I/81pukHWhazL._SL1200_.jpg', 'https://m.media-amazon.com/images/I/71DrhPCakGL._SL1200_.jpg', 'https://m.media-amazon.com/images/I/814+KCZVvuL._SL1200_.jpg', 'https://m.media-amazon.com/images/I/71nsjDtMPZL._SL1100_.jpg', 'https://m.media-amazon.com/images/I/71MNkshGaFL._SL1200_.jpg', 'https://m.media-amazon.com/images/I/718yX+7awiL._SL1200_.jpg'], 'large': ['https://m.media-amazon.com/images/I/61rf9x+GqAL.jpg', 'https://m.media-amazon.com/images/I/61sbXUDKvNL.jpg', 'https://m.media-amazon.com/images/I/51I6onYaBFL.jpg', 'https://m.media-amazon.com/images/I/612KMahe6RL.jpg', 'https://m.media-amazon.com/images/I/51e5H5pHDCL.jpg', 'https://m.media-amazon.com/images/I/514O1ICCLzL.jpg', 'https://m.media-amazon.com/images/I/61sZvXlMl2L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/61rf9x+GqAL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61sbXUDKvNL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51I6onYaBFL._SS40_.jpg', 'https://m.media-amazon.com/images/I/612KMahe6RL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51e5H5pHDCL._SS40_.jpg', 'https://m.media-amazon.com/images/I/514O1ICCLzL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61sZvXlMl2L._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06']}","{'title': [], 'url': [], 'user_id': []}",,[],"{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""12 x 6.4 x 2 inches; 15.84 Ounces"", ""UPC"": ""699747934558""}",B07H26P2BZ,,,
All Beauty,Nail Stamping Plates Kit with 20 Stainless Steel Nail Plates and Bag,4.1,60,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81tjknBy7bL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71qi5AhbyoL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/916cyycDtkL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/91fmfA-Y1EL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71K0YD8gBJL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/81CikLQCO3L._SL1500_.jpg', 'https://m.media-amazon.com/images/I/71TNt97BKdL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/812ld8V8ckL._SL1500_.jpg', 'https://m.media-amazon.com/images/I/815DIbPF+JL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51nmSKfExkL.jpg', 'https://m.media-amazon.com/images/I/41R478BQwVL.jpg', 'https://m.media-amazon.com/images/I/61eSpLm50oL.jpg', 'https://m.media-amazon.com/images/I/6141BehBTNL.jpg', 'https://m.media-amazon.com/images/I/51wRYtvH25L.jpg', 'https://m.media-amazon.com/images/I/51V+4tyrxML.jpg', 'https://m.media-amazon.com/images/I/41qW8JD8p0L.jpg', 'https://m.media-amazon.com/images/I/51JcPTNb8dL.jpg', 'https://m.media-amazon.com/images/I/41PFYL3VTvL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51nmSKfExkL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41R478BQwVL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61eSpLm50oL._SS40_.jpg', 'https://m.media-amazon.com/images/I/6141BehBTNL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51wRYtvH25L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51V+4tyrxML._SS40_.jpg', 'https://m.media-amazon.com/images/I/41qW8JD8p0L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51JcPTNb8dL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41PFYL3VTvL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07', 'PT08']}","{'title': [], 'url': [], 'user_id': []}",Glamlily,[],"{""Package Dimensions"": ""6 x 4.1 x 1.6 inches; 15.2 Ounces"", ""UPC"": ""194425395855""}",B085HBB4DD,,,
All Beauty,Flyteng Goddess Locs Crochet Hair 6 packs Synthetic Braiding Hair 24 inch Faux Locs Crochet Hair black Faux Locs Twist Braids,5.0,2,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/71lNolLXjDL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/61qELl+0MBL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/61xltmg1NRL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/71edrmdg-lL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/718e3daugwL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/71w3vzEWkVL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/71zgKzfarFL._SL1050_.jpg', 'https://m.media-amazon.com/images/I/61+tVoT9QML._SL1050_.jpg', 'https://m.media-amazon.com/images/I/51BoD5bxHTL._SL1050_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51tGuu5St7L.jpg', 'https://m.media-amazon.com/images/I/41Svn8YzBiL.jpg', 'https://m.media-amazon.com/images/I/41L6+VTVoaL.jpg', 'https://m.media-amazon.com/images/I/41mUqE1cBgL.jpg', 'https://m.media-amazon.com/images/I/61a5hb8EcvL.jpg', 'https://m.media-amazon.com/images/I/51gunqpCCaL.jpg', 'https://m.media-amazon.com/images/I/51ysT-0dKaL.jpg', 'https://m.media-amazon.com/images/I/41UfFNP4QjL.jpg', 'https://m.media-amazon.com/images/I/31MKCkTxk6L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51tGuu5St7L._SS40_.jpg', 'https://m.media-amazon.com/images/I/41Svn8YzBiL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41L6+VTVoaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41mUqE1cBgL._SS40_.jpg', 'https://m.media-amazon.com/images/I/61a5hb8EcvL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51gunqpCCaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51ysT-0dKaL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41UfFNP4QjL._SS40_.jpg', 'https://m.media-amazon.com/images/I/31MKCkTxk6L._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07', 'PT08']}","{'title': [], 'url': [], 'user_id': []}",,[],"{""Package Dimensions"": ""14.7 x 9.6 x 3.9 inches; 1.15 Pounds""}",B07MM3ZDKL,,,
All Beauty,Disney Hair Glitter Barrettes Assorted Pack,3.4,2,[],[],None,"{'hi_res': ['https://m.media-amazon.com/images/I/81emtAGfbVL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51ZlkU6u8CL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51ZlkU6u8CL._SS40_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,[],"{""Is Discontinued By Manufacturer"": ""No""}",B01H45Q4MG,,,
All Beauty,Ogx Orchid Oil Color Protect Oil Fade Defying 4 Ounce (118ml) (2 Pack),4.5,32,[],['Helps to slow premature fading and protects color-treated tresses.'],None,"{'hi_res': ['https://m.media-amazon.com/images/I/61nmyTh79BL._SL1500_.jpg', None, None, None, None, None, 'https://m.media-amazon.com/images/I/61kwSQeGQ8L._SL1000_.jpg', 'https://m.media-amazon.com/images/I/51Ay5iq9MOL._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/31Y0P5IvycL.jpg', 'https://m.media-amazon.com/images/I/41e85OkpX3L.jpg', 'https://m.media-amazon.com/images/I/51lIzBhJnWL.jpg', 'https://m.media-amazon.com/images/I/51K8Rvqz9KL.jpg', 'https://m.media-amazon.com/images/I/41I3WdY3+AL.jpg', 'https://m.media-amazon.com/images/I/41swC18P-dL.jpg', 'https://m.media-amazon.com/images/I/51UMTGkrJEL.jpg', 'https://m.media-amazon.com/images/I/31aKTeZqGpL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/31Y0P5IvycL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41e85OkpX3L._SS40_.jpg', 'https://m.media-amazon.com/images/I/51lIzBhJnWL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51K8Rvqz9KL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41I3WdY3+AL._SS40_.jpg', 'https://m.media-amazon.com/images/I/41swC18P-dL._SS40_.jpg', 'https://m.media-amazon.com/images/I/51UMTGkrJEL._SS40_.jpg', 'https://m.media-amazon.com/images/I/31aKTeZqGpL._SS40_.jpg'], 'variant': ['MAIN', 'PT01', 'PT02', 'PT03', 'PT04', 'PT05', 'PT06', 'PT07']}","{'title': [], 'url': [], 'user_id': []}",OGX,[],"{""Hair Type"": ""Color Treated"", ""Liquid Volume"": ""118 Milliliters"", ""Item Form"": ""Oil"", ""Brand"": ""OGX"", ""Number of Items"": ""2"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6 x 3 x 2.45 inches; 9.6 Ounces"", ""Item model number"": ""SG_B01MSM2ZHV_US"", ""UPC"": ""022796901422""}",B01MSM2ZHV,,,
